date,ticker,name,market,sector,cap,entry,pivot,cup_depth,handle_depth,cup_days,handle_days,cup_start,cup_end,vol_ratio,vs,rs,score,r1,r3,r5,r10,r15,r20,r30,r40,r50,r60
2021-07-13,000810,Samsung Fire & Marine Insurance Co. Ltd.,KOSDAQ,기타,SmallCap,218000.0,223500.0,18.9,6.3,151,8,2020-11-23,2021-07-02,0.76,False,12.1,59,0.0,1.61,-0.46,-1.38,0.23,-1.83,3.9,4.59,5.5,9.63
2021-07-14,000810,Samsung Fire & Marine Insurance Co. Ltd.,KOSDAQ,기타,SmallCap,218000.0,223500.0,18.9,6.3,151,9,2020-11-23,2021-07-02,0.7,False,11.5,59,0.92,0.0,-1.61,-0.92,0.0,-0.92,5.73,2.29,6.88,10.09
2021-07-15,000810,Samsung Fire & Marine Insurance Co. Ltd.,KOSDAQ,기타,SmallCap,220000.0,223500.0,18.9,6.3,151,10,2020-11-23,2021-07-02,0.67,False,12.0,59,0.68,-1.36,0.23,-1.59,-0.91,-2.05,5.23,3.64,5.23,10.0
2021-07-16,000810,Samsung Fire & Marine Insurance Co. Ltd.,KOSDAQ,기타,SmallCap,221500.0,223500.0,18.9,6.3,151,11,2020-11-23,2021-07-02,0.54,False,12.5,59,-1.58,-3.16,-1.81,-3.16,-1.58,-1.13,1.35,3.61,6.09,9.03
2021-07-19,000810,Samsung Fire & Marine Insurance Co. Ltd.,KOSDAQ,기타,SmallCap,218000.0,223500.0,18.9,6.3,151,12,2020-11-23,2021-07-02,0.55,False,9.7,51,-0.46,1.15,-1.61,-0.69,-0.92,5.28,3.67,7.11,8.94,12.39
2021-07-20,000810,Samsung Fire & Marine Insurance Co. Ltd.,KOSDAQ,기타,SmallCap,217000.0,223500.0,18.9,6.3,151,13,2020-11-23,2021-07-02,0.57,False,8.7,51,-1.15,0.23,-0.92,0.69,-1.38,4.61,4.61,6.91,10.6,13.82
2021-07-22,000810,Samsung Fire & Marine Insurance Co. Ltd.,KOSDAQ,기타,SmallCap,220500.0,223500.0,18.9,6.3,151,15,2020-11-23,2021-07-02,0.6,False,9.1,51,-1.36,-2.49,-1.81,-1.13,-2.27,0.0,3.85,3.17,9.75,11.11
2021-07-23,000810,Samsung Fire & Marine Insurance Co. Ltd.,KOSDAQ,기타,SmallCap,217500.0,223500.0,18.9,6.3,151,16,2020-11-23,2021-07-02,0.59,False,6.0,51,-1.38,-0.69,-1.38,0.23,0.69,1.84,4.6,4.6,10.8,14.02
2025-06-24,000810,Samsung Fire & Marine Insurance Co. Ltd.,KOSDAQ,기타,SmallCap,444000.0,445500.0,24.7,5.2,120,13,2024-12-03,2025-06-05,1.17,False,14.6,63,-0.79,-2.03,-1.01,4.28,9.35,4.28,-2.25,-1.01,2.93,1.13
2025-06-25,000810,Samsung Fire & Marine Insurance Co. Ltd.,KOSDAQ,기타,SmallCap,440500.0,445500.0,24.7,5.2,120,14,2024-12-03,2025-06-05,1.01,False,15.8,71,0.23,-1.48,-0.23,8.63,6.7,5.11,-0.68,0.34,2.84,3.29
2025-06-26,000810,Samsung Fire & Marine Insurance Co. Ltd.,KOSDAQ,기타,SmallCap,441500.0,445500.0,24.7,5.2,120,15,2024-12-03,2025-06-05,0.88,False,18.9,71,-1.47,-0.45,-0.11,6.68,8.15,3.28,0.34,0.34,3.62,2.94
2025-06-27,000810,Samsung Fire & Marine Insurance Co. Ltd.,KOSDAQ,기타,SmallCap,435000.0,445500.0,24.7,5.2,120,16,2024-12-03,2025-06-05,0.85,False,20.3,71,-0.23,1.03,-0.57,8.74,7.24,4.83,-0.34,1.38,5.75,5.17
2025-06-30,000810,Samsung Fire & Marine Insurance Co. Ltd.,KOSDAQ,기타,SmallCap,434000.0,445500.0,24.7,5.2,120,17,2024-12-03,2025-06-05,0.82,False,18.9,71,1.27,1.61,1.5,19.35,6.34,0.35,1.04,0.58,7.26,5.65
2025-07-01,000810,Samsung Fire & Marine Insurance Co. Ltd.,KOSDAQ,기타,SmallCap,439500.0,445500.0,24.7,5.2,120,18,2024-12-03,2025-06-05,0.79,False,18.9,71,0.0,-1.59,5.35,10.47,5.35,-0.11,0.23,0.11,7.39,3.07
2025-07-02,000810,Samsung Fire & Marine Insurance Co. Ltd.,KOSDAQ,기타,SmallCap,439500.0,445500.0,24.7,5.2,120,19,2024-12-03,2025-06-05,0.77,False,16.5,71,0.34,0.23,8.87,6.94,5.35,1.02,-0.23,2.84,7.62,2.39
2025-07-03,000810,Samsung Fire & Marine Insurance Co. Ltd.,KOSDAQ,기타,SmallCap,441000.0,445500.0,24.7,5.2,120,20,2024-12-03,2025-06-05,0.75,False,14.8,63,-1.93,4.99,6.8,8.28,3.4,-0.11,0.0,0.68,6.58,2.27
2010-03-12,049800,Woojin Plaimm Co. Ltd.,KOSDAQ,기타,SmallCap,1750.0,1780.0,22.8,5.1,126,15,2009-08-20,2010-02-19,0.33,False,0.0,47,12.57,4.0,11.71,9.71,10.86,5.14,5.71,3.14,-7.71,-0.29
2011-07-18,049800,Woojin Plaimm Co. Ltd.,KOSDAQ,기타,SmallCap,5690.0,5700.0,15.4,7.9,95,10,2011-02-16,2011-07-05,1.24,False,0.0,43,3.34,3.34,11.95,12.83,-11.42,-0.7,-9.14,-13.62,-21.18,-16.26
2016-08-12,049800,Woojin Plaimm Co. Ltd.,KOSDAQ,기타,SmallCap,5370.0,5500.0,25.0,9.5,147,17,2015-12-14,2016-07-21,0.56,False,25.3,79,9.5,6.52,6.15,11.17,37.8,42.27,36.13,34.26,20.3,12.66
2023-03-20,007530,Youngsin Metal Industrial Co. Ltd,KOSDAQ,기타,SmallCap,3380.0,3465.0,23.2,5.6,186,11,2022-06-03,2023-03-06,0.67,False,14.2,63,0.0,3.55,2.96,4.73,-9.47,21.89,7.25,29.29,18.79,11.54
2023-03-21,007530,Youngsin Metal Industrial Co. Ltd,KOSDAQ,기타,SmallCap,3380.0,3465.0,23.2,5.6,186,12,2022-06-03,2023-03-06,0.46,False,14.4,63,2.66,3.85,1.63,3.85,-0.15,22.63,13.31,29.59,17.9,9.32
2011-05-13,034730,SK Holdings Co Ltd,KOSPI,기타,SmallCap,118000.0,119000.0,20.5,11.8,145,12,2010-09-28,2011-04-26,0.77,False,19.9,68,0.0,1.27,1.69,6.78,11.44,20.76,7.2,10.17,20.76,10.17
2011-05-16,034730,SK Holdings Co Ltd,KOSPI,기타,SmallCap,118000.0,119000.0,20.5,11.8,145,13,2010-09-28,2011-04-26,0.76,False,18.2,68,-3.81,0.85,-1.27,6.78,14.41,11.02,9.75,11.02,20.34,8.05
2013-08-30,034730,SK Holdings Co Ltd,KOSPI,기타,SmallCap,109500.0,110000.0,15.1,6.4,160,13,2012-12-20,2013-08-13,1.54,True,11.2,59,-0.46,-3.2,-1.37,6.39,5.94,5.02,10.5,5.02,10.96,23.74
2015-05-28,034730,SK Holdings Co Ltd,KOSPI,기타,SmallCap,249000.0,254500.0,22.0,5.9,145,18,2014-09-29,2015-04-30,0.82,False,21.5,71,0.2,9.84,10.44,2.21,9.04,11.45,15.26,26.31,24.3,2.81
2015-05-29,034730,SK Holdings Co Ltd,KOSPI,기타,SmallCap,249500.0,254500.0,22.0,5.9,145,19,2014-09-29,2015-04-30,0.93,False,21.6,71,13.03,9.22,12.63,6.81,11.22,12.02,16.23,28.46,19.44,-3.81
2021-01-04,001250,GS Global Corp.,KOSDAQ,기타,SmallCap,1980.0,2030.0,18.6,5.9,133,12,2020-06-04,2020-12-15,0.75,False,-16.0,43,5.56,13.38,12.88,9.6,19.44,22.22,19.7,14.9,21.21,23.74
2025-06-16,037270,Yg Plus Inc,KOSPI,기타,SmallCap,7020.0,7150.0,47.8,8.4,148,5,2024-10-28,2025-06-10,0.87,False,56.9,72,2.99,6.41,20.8,27.21,15.95,28.35,18.23,46.72,32.91,25.64
2016-09-06,068270,Celltrion Inc,KOSPI,기타,SmallCap,111700.0008,113900.0,18.0,7.0,114,15,2016-03-03,2016-08-17,0.61,False,17.7,67,-0.9,-2.42,-3.13,-1.25,-4.74,-5.01,-6.71,-3.13,-7.88,-10.38
2016-09-07,068270,Celltrion Inc,KOSPI,기타,SmallCap,110700.0017,113900.0,18.0,7.0,114,16,2016-03-03,2016-08-17,0.61,False,17.3,67,-1.54,-3.34,-3.25,-0.9,-2.35,-7.32,-6.32,-2.53,-7.05,-9.67
2014-09-23,005830,Dongbu Insurance Co. Ltd.,KOSDAQ,기타,SmallCap,61700.0,63300.0,15.6,7.0,161,17,2014-01-02,2014-08-27,0.85,False,0.0,43,0.0,-1.13,-3.57,-4.05,-4.21,-5.51,-8.75,-11.67,-11.18,-11.83
2014-09-24,005830,Dongbu Insurance Co. Ltd.,KOSDAQ,기타,SmallCap,61700.0,63300.0,15.6,7.0,161,18,2014-01-02,2014-08-27,0.91,False,0.0,43,0.16,-3.73,-5.83,-5.51,-2.59,-4.05,-7.62,-10.7,-10.37,-13.94
2014-09-25,005830,Dongbu Insurance Co. Ltd.,KOSDAQ,기타,SmallCap,61800.0,63300.0,15.6,7.0,161,19,2014-01-02,2014-08-27,0.87,False,0.0,43,-1.29,-3.72,-7.93,-2.59,-4.69,-4.85,-9.06,-10.03,-12.3,-11.0
2024-03-04,005830,Dongbu Insurance Co. Ltd.,KOSDAQ,기타,SmallCap,99100.0,102100.0,19.3,9.9,101,10,2023-09-15,2024-02-19,1.35,False,15.6,67,-1.11,-1.72,-2.62,2.22,5.45,-5.95,-10.49,-1.82,10.09,4.44
2024-03-21,005830,Dongbu Insurance Co. Ltd.,KOSDAQ,기타,SmallCap,103100.0,106200.0,19.3,5.8,118,6,2023-09-15,2024-03-14,1.78,True,12.6,64,0.48,0.1,-6.6,-7.76,-14.55,-15.13,-7.66,-2.52,1.07,7.37
2024-03-22,005830,Dongbu Insurance Co. Ltd.,KOSDAQ,기타,SmallCap,103600.0,106200.0,19.3,5.8,118,7,2023-09-15,2024-03-14,1.12,False,14.8,59,0.87,-2.51,-8.59,-6.85,-12.55,-9.94,-6.18,-4.25,1.93,7.24
2024-03-25,005830,Dongbu Insurance Co. Ltd.,KOSDAQ,기타,SmallCap,104500.0,106200.0,19.3,5.8,118,8,2023-09-15,2024-03-14,1.12,False,12.6,59,-1.24,-7.85,-10.81,-8.42,-15.12,-8.61,-8.61,-4.5,2.2,3.06
2024-03-26,005830,Dongbu Insurance Co. Ltd.,KOSDAQ,기타,SmallCap,103200.0,106200.0,19.3,5.8,118,9,2023-09-15,2024-03-14,1.17,False,12.3,59,-2.13,-8.24,-7.75,-7.07,-14.63,-8.72,-5.04,-3.68,1.84,6.69
2016-03-31,013520,Hwaseung Corporation Co Ltd,KOSPI,기타,SmallCap,20534.2002,20894.0,15.9,6.6,137,15,2015-08-19,2016-03-11,0.74,False,24.9,67,-0.99,-5.48,-6.02,-5.91,-1.53,-8.54,-16.87,-17.2,-20.37,-26.18
2016-04-01,013520,Hwaseung Corporation Co Ltd,KOSPI,기타,SmallCap,20331.782,20894.0,15.9,6.6,137,16,2015-08-19,2016-03-11,0.69,False,26.8,75,-2.88,-6.42,-3.98,-4.54,-2.1,-10.18,-16.59,-15.71,-21.13,-24.34
2023-03-23,013520,Hwaseung Corporation Co Ltd,KOSPI,기타,SmallCap,1857.0,1914.0,28.2,7.8,172,10,2022-06-30,2023-03-10,0.62,False,18.8,71,6.03,5.82,7.97,3.93,15.24,26.55,11.2,26.82,20.36,7.7
2022-01-12,175140,INFOMARK Co. Ltd,KOSDAQ,기타,SmallCap,8420.0,8600.0,17.0,6.6,149,19,2021-05-12,2021-12-16,0.53,False,17.9,67,-0.59,-6.77,-4.16,-2.97,-4.99,-6.18,-5.7,-2.85,-15.32,-2.26
2022-01-13,175140,INFOMARK Co. Ltd,KOSDAQ,기타,SmallCap,8370.0,8600.0,17.0,6.6,149,20,2021-05-12,2021-12-16,0.78,False,16.1,67,-0.96,-6.45,-3.23,-4.3,-4.42,-6.69,-6.45,-17.56,-15.05,-5.97
2014-11-28,006840,Ak Holdings,KOSPI,기타,SmallCap,76000.0,76100.0,20.9,9.6,108,13,2014-06-03,2014-11-12,0.95,False,48.6,79,3.29,1.71,-0.26,4.87,1.84,5.13,23.68,21.58,18.29,34.87
2014-12-29,006840,Ak Holdings,KOSPI,기타,SmallCap,79900.0,81700.0,20.9,6.7,132,9,2014-06-03,2014-12-16,0.83,False,51.1,79,0.38,12.02,8.39,17.65,14.27,15.64,12.52,28.29,28.29,17.02
2014-12-30,006840,Ak Holdings,KOSPI,기타,SmallCap,80200.0,81700.0,20.9,6.7,132,10,2014-06-03,2014-12-16,0.89,False,53.2,79,6.11,10.47,7.23,14.71,12.59,19.58,14.09,27.81,23.07,22.44
2007-05-07,053980,Osangjaiel Co. Ltd,KOSDAQ,기타,SmallCap,2529.9989,2535.0,21.1,5.7,94,15,2006-11-28,2007-04-16,0.65,False,0.0,47,1.58,4.74,6.72,1.38,5.93,3.56,1.58,24.7,13.83,0.79
2007-05-30,053980,Osangjaiel Co. Ltd,KOSDAQ,기타,SmallCap,2724.9988,2800.0,27.9,10.5,167,13,2006-09-07,2007-05-11,0.45,False,0.0,44,1.47,-4.22,0.55,-1.83,-5.69,-6.06,14.5,-3.49,-3.85,-6.42
2007-05-31,053980,Osangjaiel Co. Ltd,KOSDAQ,기타,SmallCap,2764.9987,2800.0,27.9,10.5,167,14,2006-09-07,2007-05-11,0.46,False,0.0,44,-0.36,-5.24,-0.18,-2.53,-7.41,-7.41,7.59,-6.69,-4.88,-7.78
2007-06-01,053980,Osangjaiel Co. Ltd,KOSDAQ,기타,SmallCap,2754.9987,2800.0,27.9,10.5,167,15,2006-09-07,2007-05-11,0.72,False,0.0,44,-5.26,-0.54,-0.54,-2.9,-7.08,5.99,4.54,-6.53,-2.9,-8.71
2007-06-07,053980,Osangjaiel Co. Ltd,KOSDAQ,기타,SmallCap,2739.9988,2800.0,27.9,10.5,167,18,2006-09-07,2007-05-11,0.83,False,0.0,44,0.73,-1.64,-2.37,-6.2,-6.57,8.03,5.11,-4.2,-6.2,-5.11
2007-06-08,053980,Osangjaiel Co. Ltd,KOSDAQ,기타,SmallCap,2759.9987,2800.0,27.9,10.5,167,19,2006-09-07,2007-05-11,0.86,False,0.0,44,-0.72,-1.81,-2.36,-7.25,-7.25,11.23,1.45,-5.25,-6.88,-7.43
2007-06-11,053980,Osangjaiel Co. Ltd,KOSDAQ,기타,SmallCap,2739.9988,2800.0,27.9,10.5,167,20,2006-09-07,2007-05-11,0.65,False,0.0,44,-1.64,-2.37,-2.37,-6.57,6.57,14.6,0.18,-4.38,-6.57,-5.84
2012-12-14,053980,Osangjaiel Co. Ltd,KOSDAQ,기타,SmallCap,6419.9971,6600.0,17.9,5.2,145,14,2012-04-30,2012-11-27,0.44,False,0.0,43,-1.09,-1.87,-3.27,-1.56,-3.12,-1.56,13.24,24.61,26.17,25.7
2013-09-05,053980,Osangjaiel Co. Ltd,KOSDAQ,기타,SmallCap,12549.9943,12800.0,16.5,6.2,94,15,2013-04-02,2013-08-16,0.54,False,0.0,43,0.0,3.98,5.58,-0.8,-3.59,-5.18,-0.8,12.75,10.76,2.79
2013-09-06,053980,Osangjaiel Co. Ltd,KOSDAQ,기타,SmallCap,12549.9943,12800.0,16.5,6.2,94,16,2013-04-02,2013-08-16,0.58,False,0.0,43,3.98,3.98,5.98,-2.39,0.4,-5.58,1.2,12.75,13.15,1.99
2012-09-13,000490,Daedong Ind,KOSPI,기타,SmallCap,5690.0,5850.0,15.4,5.1,106,5,2012-04-05,2012-09-07,1.14,False,28.5,75,0.0,-1.76,-2.28,-8.26,0.88,1.93,15.99,-4.57,-11.95,-5.45
2012-09-14,000490,Daedong Ind,KOSPI,기타,SmallCap,5690.0,5850.0,15.4,5.1,106,6,2012-04-05,2012-09-07,0.83,False,28.1,75,-0.18,-2.81,-2.81,-8.08,-1.76,-0.7,19.68,-7.03,-12.83,-5.27
2012-09-17,000490,Daedong Ind,KOSPI,기타,SmallCap,5680.0,5850.0,15.4,5.1,106,7,2012-04-05,2012-09-07,0.78,False,27.8,75,-1.58,-2.11,-4.93,-6.69,-1.58,-0.18,8.27,-8.1,-14.35,-4.93
2012-10-08,000490,Daedong Ind,KOSPI,기타,SmallCap,5740.0,5850.0,15.4,10.8,106,20,2012-04-05,2012-09-07,2.25,True,23.7,75,-2.61,-4.36,1.05,-4.36,14.98,-3.48,-13.15,-11.67,-4.18,-2.44
2020-02-07,241590,Hwaseung Enterprise Co Ltd,KOSPI,기타,SmallCap,17250.0,17650.0,21.8,10.5,155,18,2019-05-28,2020-01-13,0.99,False,27.0,76,1.16,1.16,-1.16,0.0,-13.04,-13.33,-47.07,-30.43,-27.83,-26.67
2020-02-10,241590,Hwaseung Enterprise Co Ltd,KOSPI,기타,SmallCap,17450.0,17650.0,21.8,10.5,155,19,2019-05-28,2020-01-13,1.01,False,31.1,76,0.29,-4.01,-2.87,-4.01,-12.89,-21.2,-53.3,-29.8,-31.81,-26.07
2020-02-11,241590,Hwaseung Enterprise Co Ltd,KOSPI,기타,SmallCap,17500.0,17650.0,21.8,10.5,155,20,2019-05-28,2020-01-13,1.1,False,30.2,76,-0.29,-2.57,-3.71,-3.14,-11.71,-21.43,-49.71,-30.57,-30.57,-28.57
2021-03-17,241590,Hwaseung Enterprise Co Ltd,KOSPI,기타,SmallCap,16750.0,17000.0,31.3,6.2,193,5,2020-05-29,2021-03-11,1.14,False,-8.1,47,-0.9,-1.19,-2.99,9.25,16.42,8.96,3.58,23.28,12.54,5.97
2021-03-18,241590,Hwaseung Enterprise Co Ltd,KOSPI,기타,SmallCap,16600.0,17000.0,31.3,6.2,193,6,2020-05-29,2021-03-11,1.0,False,-10.0,47,-2.71,-0.3,0.0,8.13,12.65,10.84,3.61,22.59,15.66,6.02
2021-03-22,241590,Hwaseung Enterprise Co Ltd,KOSPI,기타,SmallCap,16550.0,17000.0,30.9,6.2,191,8,2020-06-02,2021-03-11,0.54,False,-8.4,47,0.0,0.3,11.78,18.73,16.31,9.97,9.67,16.01,12.99,4.83
2021-03-23,241590,Hwaseung Enterprise Co Ltd,KOSPI,기타,SmallCap,16550.0,17000.0,30.9,6.2,191,9,2020-06-02,2021-03-11,0.5,False,-3.1,47,-1.81,3.32,9.37,17.52,12.08,12.69,12.39,13.29,9.67,4.83
2014-11-06,005880,Korea Line Corp.,KOSDAQ,기타,SmallCap,29000.0236,29800.0,24.3,7.9,122,5,2014-04-29,2014-10-31,1.81,True,0.0,52,0.17,-3.79,-11.03,-5.17,-11.38,-10.17,-15.34,-21.55,-28.62,-25.34
2014-11-07,005880,Korea Line Corp.,KOSDAQ,기타,SmallCap,29050.0235,29800.0,24.3,7.9,122,6,2014-04-29,2014-10-31,1.59,True,0.0,47,-4.3,-7.75,-6.37,-8.09,-11.02,-9.64,-16.7,-22.2,-29.78,-26.33
2016-09-22,005880,Korea Line Corp.,KOSDAQ,기타,SmallCap,20650.0169,21200.0,16.7,6.8,177,15,2015-12-09,2016-08-30,0.56,False,15.6,67,3.63,4.12,4.84,2.91,0.48,-4.84,-13.32,-18.64,-19.37,-18.89
2024-06-25,005880,Korea Line Corp.,KOSDAQ,기타,SmallCap,2455.0,2490.0,20.0,10.0,119,17,2023-12-04,2024-05-31,1.8,True,31.2,84,0.61,17.92,8.15,-4.48,-11.0,-16.9,-18.33,-20.77,-24.93,-20.24
2024-06-26,005880,Korea Line Corp.,KOSDAQ,기타,SmallCap,2470.0,2490.0,20.0,10.0,119,18,2023-12-04,2024-05-31,1.95,True,34.3,84,-3.24,10.32,5.87,-5.06,-13.36,-17.81,-16.6,-20.45,-25.47,-19.84
2025-12-11,005880,Korea Line Corp.,KOSDAQ,기타,SmallCap,1903.0,1953.0,15.3,5.6,97,5,2025-07-15,2025-12-05,0.84,False,-15.5,43,-0.32,-2.42,-3.36,-7.51,-7.2,-5.68,-0.84,16.4,14.03,32.16
2025-12-12,005880,Korea Line Corp.,KOSDAQ,기타,SmallCap,1897.0,1953.0,15.3,5.6,97,6,2025-07-15,2025-12-05,0.72,False,-16.4,43,-1.16,-1.79,-4.16,-7.43,-7.38,-4.59,3.16,11.76,48.66,24.93
2009-09-21,010770,Pyung Hwa Holdings Co. Ltd.,KOSDAQ,기타,SmallCap,2555.0,2625.0,21.0,10.5,96,13,2009-04-20,2009-09-03,0.68,False,0.0,44,1.57,0.39,-1.96,-12.92,-6.46,-9.39,-10.96,-15.07,-19.77,-17.03
2009-09-22,010770,Pyung Hwa Holdings Co. Ltd.,KOSDAQ,기타,SmallCap,2595.0,2625.0,21.0,10.5,96,14,2009-04-20,2009-09-03,0.99,False,0.0,44,0.77,-1.16,-1.73,-12.91,-9.44,-10.79,-15.99,-18.3,-20.23,-18.11
2009-09-23,010770,Pyung Hwa Holdings Co. Ltd.,KOSDAQ,기타,SmallCap,2615.0,2625.0,21.0,10.5,96,15,2009-04-20,2009-09-03,1.14,False,0.0,44,-1.91,-4.21,-8.22,-14.15,-9.56,-11.66,-19.5,-18.16,-19.31,-16.25
2009-09-24,010770,Pyung Hwa Holdings Co. Ltd.,KOSDAQ,기타,SmallCap,2565.0,2625.0,21.0,10.5,96,16,2009-04-20,2009-09-03,1.16,False,0.0,44,0.0,-0.58,-10.33,-11.7,-9.75,-9.36,-16.76,-16.37,-16.96,-15.01
2009-09-25,010770,Pyung Hwa Holdings Co. Ltd.,KOSDAQ,기타,SmallCap,2565.0,2625.0,21.0,10.5,96,17,2009-04-20,2009-09-03,1.26,False,0.0,44,-2.34,-6.43,-12.09,-9.75,-10.72,-9.75,-15.79,-20.08,-16.57,-13.45
2009-09-29,010770,Pyung Hwa Holdings Co. Ltd.,KOSDAQ,기타,SmallCap,2550.0,2625.0,21.0,10.5,96,19,2009-04-20,2009-09-03,0.83,False,0.0,44,-5.88,-11.57,-11.37,-7.84,-9.22,-13.14,-12.35,-17.84,-19.8,-12.94
2010-04-23,010770,Pyung Hwa Holdings Co. Ltd.,KOSDAQ,기타,SmallCap,2365.0,2420.0,19.5,7.9,116,18,2009-10-13,2010-03-31,0.62,False,0.0,43,14.8,10.99,6.13,5.5,12.68,11.21,10.36,13.95,13.11,19.03
2021-01-21,010770,Pyung Hwa Holdings Co. Ltd.,KOSDAQ,기타,SmallCap,3870.0,3960.0,21.1,10.4,173,10,2020-04-27,2021-01-08,1.27,False,-15.7,44,9.95,20.28,6.07,11.63,3.62,-4.39,-2.07,-3.88,-3.49,5.04
2026-03-19,036190,Geumhwa Plant Service & Construction Co. Ltd,KOSDAQ,기타,SmallCap,36000.0,36950.0,15.1,14.3,158,18,2025-06-30,2026-02-23,1.15,False,-23.6,38,7.78,9.72,3.06,,,,,,,
2021-05-06,005160,Dongkuk Industries Co. Ltd,KOSDAQ,기타,SmallCap,4240.0,4370.0,19.9,8.7,189,7,2020-07-21,2021-04-27,0.63,False,33.4,75,-0.12,3.66,-4.6,-10.5,-7.43,-6.84,-4.13,-4.95,-7.31,-10.02
2007-06-08,051900,LG Household & Healthcare,KOSPI,기타,SmallCap,140500.0,144500.0,24.1,8.0,109,8,2006-12-19,2007-05-29,1.22,False,53.0,79,-5.34,-5.34,-1.42,-2.14,-4.63,-1.07,-7.12,-7.12,-12.46,-1.07
2007-06-18,051900,LG Household & Healthcare,KOSPI,기타,SmallCap,140500.0,144500.0,24.1,8.0,109,14,2006-12-19,2007-05-29,0.89,False,48.4,79,0.71,-1.78,-2.49,-7.47,-5.34,-8.9,-12.81,-7.83,-5.34,-0.36
2007-06-19,051900,LG Household & Healthcare,KOSPI,기타,SmallCap,141500.0,144500.0,24.1,8.0,109,15,2006-12-19,2007-05-29,0.97,False,50.6,79,-1.41,-2.83,-3.53,-8.13,-6.71,-6.71,-14.49,-13.78,-2.47,-1.06
2011-06-01,051900,LG Household & Healthcare,KOSPI,기타,SmallCap,455000.0,457500.0,19.5,7.3,167,9,2010-09-15,2011-05-20,1.15,False,8.5,51,-4.07,-0.22,-6.04,-3.52,-5.27,0.88,3.3,3.08,-1.98,-3.85
2011-06-03,051900,LG Household & Healthcare,KOSPI,기타,SmallCap,449500.0,457500.0,19.5,7.3,167,11,2010-09-15,2011-05-20,1.01,False,6.8,51,1.0,-4.89,-3.78,-4.0,-1.0,-0.22,5.67,7.56,2.67,3.67
2011-06-07,051900,LG Household & Healthcare,KOSPI,기타,SmallCap,454000.0,457500.0,19.5,7.3,167,12,2010-09-15,2011-05-20,1.06,False,7.8,51,-4.19,-8.15,-2.97,-2.75,-1.65,1.54,4.52,7.05,3.19,3.52
2011-06-17,051900,LG Household & Healthcare,KOSPI,기타,SmallCap,450000.0,457500.0,19.5,8.9,167,20,2010-09-15,2011-05-20,0.83,False,14.1,59,-4.11,-2.11,0.0,-0.22,6.67,5.56,6.0,1.11,0.22,4.44
2012-04-05,051900,LG Household & Healthcare,KOSPI,기타,SmallCap,582000.0,595000.0,16.5,5.7,113,5,2011-10-19,2012-03-30,0.84,False,16.7,67,-2.06,1.37,-3.26,-1.37,0.34,3.09,1.03,1.03,4.47,5.67
2012-04-09,051900,LG Household & Healthcare,KOSPI,기타,SmallCap,578000.0,595000.0,16.5,5.7,113,7,2011-10-19,2012-03-30,0.54,False,16.0,67,2.08,-2.6,-1.38,0.0,0.35,4.84,1.04,1.56,5.54,7.79
2012-04-10,051900,LG Household & Healthcare,KOSPI,기타,SmallCap,590000.0,595000.0,16.5,5.7,113,8,2011-10-19,2012-03-30,0.44,False,20.2,67,-3.39,-4.92,-4.07,0.85,2.37,0.68,0.0,-1.86,3.56,5.59
2012-04-24,051900,LG Household & Healthcare,KOSPI,기타,SmallCap,578000.0,595000.0,16.5,5.7,113,17,2011-10-19,2012-03-30,0.63,False,19.6,67,2.94,1.04,0.35,4.84,-1.04,1.04,1.56,5.54,7.79,6.75
2012-04-25,051900,LG Household & Healthcare,KOSPI,기타,SmallCap,595000.0,595000.0,16.5,5.7,113,18,2011-10-19,2012-03-30,0.77,False,24.7,67,-0.17,-0.34,1.51,-0.17,-3.53,-0.84,-2.69,2.69,4.71,1.51
2012-04-26,051900,LG Household & Healthcare,KOSPI,기타,SmallCap,594000.0,595000.0,16.5,5.7,113,19,2011-10-19,2012-03-30,0.84,False,26.7,75,-1.68,-2.36,4.21,-1.52,-6.4,-3.2,-2.53,-0.84,3.03,1.85
2012-04-27,051900,LG Household & Healthcare,KOSPI,기타,SmallCap,584000.0,595000.0,16.5,5.7,113,20,2011-10-19,2012-03-30,0.87,False,28.0,75,1.54,3.42,2.74,0.34,0.68,0.17,1.03,3.25,7.02,2.23
2015-11-16,051900,LG Household & Healthcare,KOSPI,기타,SmallCap,923000.0,947000.0,18.0,7.2,147,12,2015-03-31,2015-10-30,0.56,False,24.9,67,2.93,6.83,8.34,8.34,8.34,6.83,8.34,6.39,8.34,-6.72
2011-07-13,018880,Hanon Systems,KOSDAQ,기타,SmallCap,25950.0035,26200.0,30.3,5.5,170,9,2010-10-26,2011-07-01,0.78,False,0.0,47,4.05,5.59,2.89,7.13,-3.66,-4.05,-15.22,-5.59,-6.55,-15.61
2013-02-19,018880,Hanon Systems,KOSDAQ,기타,SmallCap,24550.0033,25200.0,16.6,6.5,112,15,2012-08-16,2013-01-29,0.64,False,0.0,43,1.83,-2.24,-0.81,1.83,2.04,4.28,16.7,17.92,21.18,30.35
2013-02-20,018880,Hanon Systems,KOSDAQ,기타,SmallCap,25000.0034,25200.0,16.6,6.5,112,16,2012-08-16,2013-01-29,0.65,False,0.0,43,-3.2,-6.8,-3.2,0.0,3.2,2.2,12.0,14.8,22.4,28.0
2017-09-12,018880,Hanon Systems,KOSDAQ,기타,SmallCap,12050.0014,12200.0,22.5,10.2,158,12,2017-01-05,2017-08-28,1.24,False,8.6,52,1.66,6.22,4.56,5.81,2.9,11.62,7.05,7.05,10.79,13.69
