ticker,name,theme,theme_no
036010,아비코전자,스마트폰,279
125210,아모그린텍,스마트폰,279
056700,신화인터텍,스마트폰,279
190510,나무가,스마트폰,279
080420,모다이노칩,스마트폰,279
050110,캠시스,스마트폰,279
332570,PS일렉트로닉스,스마트폰,279
096870,엘디티,스마트폰,279
285490,노바텍,스마트폰,279
073110,엘엠에스,스마트폰,279
051360,토비스,스마트폰,279
290740,액트로,스마트폰,279
079190,케스피온,스마트폰,279
376290,씨유테크,스마트폰,279
373200,엑스플러스,스마트폰,279
054040,한국컴퓨터,스마트폰,279
193250,링크드,스마트폰,279
081580,성우전자,스마트폰,279
192440,슈피겐코리아,스마트폰,279
069330,유아이디,스마트폰,279
043590,웰킵스하이텍,스마트폰,279
154040,다산솔루에타,스마트폰,279
049520,유아이엘,스마트폰,279
091700,파트론,스마트폰,279
148150,세경하이테크,스마트폰,279
066670,디티씨,스마트폰,279
049070,인탑스,스마트폰,279
034220,LG디스플레이,스마트폰,279
060720,KH바텍,스마트폰,279
047310,파워로직스,스마트폰,279
191410,육일씨엔에쓰,스마트폰,279
033240,자화전자,스마트폰,279
192650,드림텍,스마트폰,279
353200,대덕전자,스마트폰,279
064520,테크엘,스마트폰,279
006400,삼성SDI,스마트폰,279
005930,삼성전자,스마트폰,279
204270,제이앤티씨,스마트폰,279
025320,시노펙스,스마트폰,279
101330,모베이스,스마트폰,279
459550,알트,스마트폰,279
198080,캐프,스마트폰,279
011070,LG이노텍,스마트폰,279
051370,인터플렉스,스마트폰,279
294140,레몬,스마트폰,279
052860,아이앤씨,스마트폰,279
290550,디케이티,스마트폰,279
213420,덕산네오룩스,스마트폰,279
126700,하이비젼시스템,스마트폰,279
055490,테이팩스,스마트폰,279
052710,아모텍,스마트폰,279
049080,기가레인,스마트폰,279
089010,켐트로닉스,스마트폰,279
017810,풀무원,김밥(냉동김밥 등),585
011150,CJ씨푸드,김밥(냉동김밥 등),585
103840,우양,김밥(냉동김밥 등),585
276730,한울앤제주,김밥(냉동김밥 등),585
003680,한성기업,김밥(냉동김밥 등),585
003960,사조대림,김밥(냉동김밥 등),585
065440,이루온,5G(5세대 이동통신),373
355150,코스텍시스,5G(5세대 이동통신),373
050890,쏠리드,5G(5세대 이동통신),373
178320,서진시스템,5G(5세대 이동통신),373
061040,알에프텍,5G(5세대 이동통신),373
066570,LG전자,5G(5세대 이동통신),373
035460,기산텔레콤,5G(5세대 이동통신),373
115440,우리넷,5G(5세대 이동통신),373
073490,LIG아큐버,5G(5세대 이동통신),373
007660,이수페타시스,5G(5세대 이동통신),373
218410,RFHIC,5G(5세대 이동통신),373
138080,오이솔루션,5G(5세대 이동통신),373
073540,에프알텍,5G(5세대 이동통신),373
230240,에치에프알,5G(5세대 이동통신),373
060370,LS마린솔루션,5G(5세대 이동통신),373
095270,웨이브일렉트로,5G(5세대 이동통신),373
030200,KT,5G(5세대 이동통신),373
010170,대한광통신,5G(5세대 이동통신),373
332570,PS일렉트로닉스,5G(5세대 이동통신),373
069410,엔텔스,5G(5세대 이동통신),373
389020,자람테크놀로지,5G(5세대 이동통신),373
289930,웨이비스,5G(5세대 이동통신),373
264450,유비쿼스,5G(5세대 이동통신),373
321370,센서뷰,5G(5세대 이동통신),373
032500,케이엠더블유,5G(5세대 이동통신),373
065770,CS,5G(5세대 이동통신),373
088280,쏘닉스,5G(5세대 이동통신),373
242040,나무기술,5G(5세대 이동통신),373
037460,삼지전자,5G(5세대 이동통신),373
017670,SK텔레콤,5G(5세대 이동통신),373
388790,라이콤,5G(5세대 이동통신),373
192410,오늘이엔엠,5G(5세대 이동통신),373
175140,휴먼테크놀로지,5G(5세대 이동통신),373
088800,에이스테크,5G(5세대 이동통신),373
122990,와이솔,5G(5세대 이동통신),373
032640,LG유플러스,5G(5세대 이동통신),373
078000,텔코웨어,5G(5세대 이동통신),373
052460,아이크래프트,5G(5세대 이동통신),373
091440,한울소재과학,5G(5세대 이동통신),373
353200,대덕전자,5G(5세대 이동통신),373
340360,다보링크,5G(5세대 이동통신),373
173130,오파스넷,5G(5세대 이동통신),373
005930,삼성전자,5G(5세대 이동통신),373
065530,와이어블,5G(5세대 이동통신),373
056360,코위버,5G(5세대 이동통신),373
062970,한국첨단소재,5G(5세대 이동통신),373
178920,PI첨단소재,5G(5세대 이동통신),373
069540,빛과전자,5G(5세대 이동통신),373
229640,LS에코에너지,5G(5세대 이동통신),373
153460,네이블,5G(5세대 이동통신),373
377330,이지트로닉스,5G(5세대 이동통신),373
046970,우리로,5G(5세대 이동통신),373
049080,기가레인,5G(5세대 이동통신),373
215790,이노인스트루먼트,5G(5세대 이동통신),373
077360,덕산하이메탈,그래핀,415
900250,크리스탈신소재,그래핀,415
079980,휴비스,그래핀,415
073110,엘엠에스,그래핀,415
012800,대창,그래핀,415
027580,상보,그래핀,415
054940,엑사이엔씨,그래핀,415
078130,국일제지,그래핀,415
154040,다산솔루에타,그래핀,415
012610,경인양행,그래핀,415
024900,디와이덕양,그래핀,415
065500,오리엔트정공,그래핀,415
119830,아이텍,그래핀,415
108670,LX하우시스,리모델링/인테리어,13
285800,진영,리모델링/인테리어,13
007210,벽산,리모델링/인테리어,13
025750,한솔홈데코,리모델링/인테리어,13
009240,한샘,리모델링/인테리어,13
079430,현대리바트,리모델링/인테리어,13
037070,파세코,리모델링/인테리어,13
018310,삼목에스폼,리모델링/인테리어,13
344820,KCC글라스,리모델링/인테리어,13
011090,에넥스,리모델링/인테리어,13
066130,하츠,리모델링/인테리어,13
002820,SUN&L,리모델링/인테리어,13
008250,이건산업,리모델링/인테리어,13
446070,유니드비티플러스,리모델링/인테리어,13
006570,대림통상,리모델링/인테리어,13
005750,대림바스,리모델링/인테리어,13
066620,국보디자인,리모델링/인테리어,13
039020,이건홀딩스,리모델링/인테리어,13
309930,조이웍스앤코,리모델링/인테리어,13
037440,희림,리모델링/인테리어,13
020710,시공테크,리모델링/인테리어,13
171120,라이온켐텍,리모델링/인테리어,13
002380,KCC,리모델링/인테리어,13
025900,동화기업,리모델링/인테리어,13
059120,아진엑스텍,스마트팩토리(스마트공장),392
381620,제닉스로보틱스,스마트팩토리(스마트공장),392
484810,티엑스알로보틱스,스마트팩토리(스마트공장),392
048770,TPC로보틱스,스마트팩토리(스마트공장),392
388720,유일로보틱스,스마트팩토리(스마트공장),392
282880,코윈테크,스마트팩토리(스마트공장),392
010120,LS ELECTRIC,스마트팩토리(스마트공장),392
086670,비엠티,스마트팩토리(스마트공장),392
003550,LG,스마트팩토리(스마트공장),392
347890,엠엑스온,스마트팩토리(스마트공장),392
351330,이삭엔지니어링,스마트팩토리(스마트공장),392
034730,SK,스마트팩토리(스마트공장),392
086960,MDS테크,스마트팩토리(스마트공장),392
012510,더존비즈온,스마트팩토리(스마트공장),392
317830,에스피시스템스,스마트팩토리(스마트공장),392
094280,효성ITX,스마트팩토리(스마트공장),392
373170,엠아이큐브솔루션,스마트팩토리(스마트공장),392
219420,링크제니시스,스마트팩토리(스마트공장),392
075970,동국알앤에스,스마트팩토리(스마트공장),392
140670,알에스오토메이션,스마트팩토리(스마트공장),392
319400,현대무벡스,스마트팩토리(스마트공장),392
004380,삼익THK,스마트팩토리(스마트공장),392
108230,톱텍,스마트팩토리(스마트공장),392
056190,에스에프에이,스마트팩토리(스마트공장),392
007820,엠엑스로보틱스,스마트팩토리(스마트공장),392
232680,라온로보틱스,스마트팩토리(스마트공장),392
011700,한신기계,스마트팩토리(스마트공장),392
090710,휴림로봇,스마트팩토리(스마트공장),392
018260,삼성에스디에스,스마트팩토리(스마트공장),392
064400,LG씨엔에스,스마트팩토리(스마트공장),392
391710,코닉오토메이션,스마트팩토리(스마트공장),392
452450,피아이이,스마트팩토리(스마트공장),392
290090,트윔,스마트팩토리(스마트공장),392
271830,팸텍,스마트팩토리(스마트공장),392
099440,스맥,스마트팩토리(스마트공장),392
022100,포스코DX,스마트팩토리(스마트공장),392
098460,고영,스마트팩토리(스마트공장),392
322180,LS티라유텍,스마트팩토리(스마트공장),392
049480,오픈베이스,스마트팩토리(스마트공장),392
357230,에이치피오,음식료업종,113
222040,코스맥스엔비티,음식료업종,113
006880,신송홀딩스,음식료업종,113
218150,미래생명자원,음식료업종,113
453340,현대그린푸드,음식료업종,113
003230,삼양식품,음식료업종,113
097950,CJ제일제당,음식료업종,113
188040,바이오포트,음식료업종,113
267980,매일유업,음식료업종,113
000140,하이트진로홀딩스,음식료업종,113
002680,한탑,음식료업종,113
026960,동서,음식료업종,113
195500,마니커에프앤지,음식료업종,113
131100,티엔엔터테인먼트,음식료업종,113
189980,흥국에프엔비,음식료업종,113
277410,인산가,음식료업종,113
318010,팜스빌,음식료업종,113
017810,풀무원,음식료업종,113
008040,사조동아원,음식료업종,113
103840,우양,음식료업종,113
002600,조흥,음식료업종,113
276730,한울앤제주,음식료업종,113
001130,대한제분,음식료업종,113
208140,정다운,음식료업종,113
353190,휴럼,음식료업종,113
007310,오뚜기,음식료업종,113
004410,서울식품,음식료업종,113
005610,삼립,음식료업종,113
475460,미트박스,음식료업종,113
342870,오아,음식료업종,113
101530,해태제과식품,음식료업종,113
051900,LG생활건강,음식료업종,113
043650,국순당,음식료업종,113
005180,빙그레,음식료업종,113
403490,우듬지팜,음식료업종,113
248170,샘표식품,음식료업종,113
003920,남양유업,음식료업종,113
051500,CJ프레시웨이,음식료업종,113
001680,대상,음식료업종,113
339770,교촌에프앤비,음식료업종,113
264900,크라운제과,음식료업종,113
311390,네오크레마,음식료업종,113
005300,롯데칠성,음식료업종,113
250000,보라티알,음식료업종,113
005670,푸드웰,음식료업종,113
000080,하이트진로,음식료업종,113
475560,더본코리아,음식료업종,113
031440,신세계푸드,음식료업종,113
009780,엠에스씨,음식료업종,113
280360,롯데웰푸드,음식료업종,113
238200,비피도,음식료업종,113
001420,태원물산,음식료업종,113
260970,에스앤디,음식료업종,113
270870,뉴트리,음식료업종,113
145990,삼양사,음식료업종,113
271560,오리온,음식료업종,113
290720,푸드나무,음식료업종,113
004370,농심,음식료업종,113
194700,노바렉스,음식료업종,113
239610,에이치엘사이언스,음식료업종,113
032750,삼진식품,음식료업종,113
001790,대한제당,음식료업종,113
222980,한국맥널티,음식료업종,113
435570,에르코스,음식료업종,113
007390,네이처셀,음식료업종,113
195940,HK이노엔,음식료업종,113
215100,로보로보,교육/온라인 교육,52
096240,크레버스,교육/온라인 교육,52
057030,YBM넷,교육/온라인 교육,52
317530,에피소드컴퍼니,교육/온라인 교육,52
072870,메가스터디,교육/온라인 교육,52
072130,유엔젤,교육/온라인 교육,52
084440,유비온,교육/온라인 교육,52
475580,에이럭스,교육/온라인 교육,52
053290,NE능률,교육/온라인 교육,52
049470,비트플래닛,교육/온라인 교육,52
095720,웅진씽크빅,교육/온라인 교육,52
035290,골드앤에스,교육/온라인 교육,52
339950,아이비김영,교육/온라인 교육,52
100220,비상교육,교육/온라인 교육,52
068930,디지털대성,교육/온라인 교육,52
040420,정상제이엘에스,교육/온라인 교육,52
067280,멀티캠퍼스,교육/온라인 교육,52
068290,삼성출판사,교육/온라인 교육,52
134060,이퓨쳐,교육/온라인 교육,52
019680,대교,교육/온라인 교육,52
289010,아이스크림에듀,교육/온라인 교육,52
133750,메가엠디,교육/온라인 교육,52
012030,DB,교육/온라인 교육,52
461300,아이스크림미디어,교육/온라인 교육,52
215200,메가스터디교육,교육/온라인 교육,52
032850,비트컴퓨터,교육/온라인 교육,52
373160,데이원컴퍼니,교육/온라인 교육,52
014710,사조씨푸드,수산,90
006040,동원산업,수산,90
006090,사조오양,수산,90
011150,CJ씨푸드,수산,90
004970,신라교역,수산,90
007160,사조산업,수산,90
003680,한성기업,수산,90
003960,사조대림,수산,90
030720,동원수산,수산,90
025870,신라에스지,수산,90
459510,나우로보틱스,피지컬 AI/휴머노이드 로봇,587
059120,아진엑스텍,피지컬 AI/휴머노이드 로봇,587
448900,한국피아이엠,피지컬 AI/휴머노이드 로봇,587
117730,티로보틱스,피지컬 AI/휴머노이드 로봇,587
066570,LG전자,피지컬 AI/휴머노이드 로봇,587
307180,아이엘,피지컬 AI/휴머노이드 로봇,587
199430,케이엔알시스템,피지컬 AI/휴머노이드 로봇,587
264450,유비쿼스,피지컬 AI/휴머노이드 로봇,587
277810,레인보우로보틱스,피지컬 AI/휴머노이드 로봇,587
086960,MDS테크,피지컬 AI/휴머노이드 로봇,587
264850,이랜시스,피지컬 AI/휴머노이드 로봇,587
000850,화천기공,피지컬 AI/휴머노이드 로봇,587
377480,마음AI,피지컬 AI/휴머노이드 로봇,587
286940,롯데이노베이트,피지컬 AI/휴머노이드 로봇,587
